Food code,WWEIA Category number
27332100,3002
27332110,3002
27335100,3002
27335500,3002
27336100,3002
27336150,3002
27336200,3002
27336250,3002
27336300,3002
27336310,3002
27341000,3004
27341010,3004
27341020,3004
27341025,3004
27341030,3004
27341035,3004
27341040,3004
27341045,3004
27341050,3004
27341055,3004
27341060,3004
27341310,3004
27341320,3004
27341510,3004
27341520,3004
27343010,3004
27343020,3004
27343410,3004
27343420,3004
27343470,3004
27343480,3004
27343510,3004
27343520,3004
27343910,3402
27343950,3004
27343960,3004
27345010,3004
27345020,3004
27345210,3004
27345220,3004
27345230,3004
27345310,3404
27345320,3404
27345410,3004
27345420,3004
27345440,3004
27345450,3004
27345510,3004
27345520,3004
27347100,3004
27347200,3004
27347210,3004
27347220,3004
27347230,3004
27347240,3004
27347250,3004
27348100,3004
27350020,3202
27350030,3006
27350050,3402
27350060,3006
27350070,3006
27350080,3006
27350090,3006
27350100,3006
27350110,3006
27350200,3006
27350310,3006
27350410,3006
27351010,3006
27351030,3006
27351040,3006
27360000,3002
27360010,3002
27360050,3002
27360080,3402
27360090,3202
27360100,3002
27360120,3402
27361010,3002
27362000,3002
27363000,3006
27363100,3202
27410210,3002
27410220,3002
27410250,3002
27411100,3002
27411120,3002
27411150,3002
27411200,3002
27414100,3002
27414200,3002
27415100,3404
27415110,3404
27415120,3404
27415130,3404
27415140,3404
27415150,3402
27415170,3404
27415200,3404
27415220,3404
27416100,3002
27416150,3002
27416200,3002
27416250,3002
27416300,3502
27416400,3404
27416450,3002
27416500,3002
27418110,3002
27418210,3002
27418310,3002
27418410,3002
27420010,3002
27420020,3002
27420040,3002
27420060,3002
27420080,6411
27420100,3404
27420110,3404
27420120,3404
27420150,3404
27420160,3404
27420170,3404
27420200,3002
27420250,3002
27420270,3002
27420350,3002
27420370,3404
27420390,3402
27420400,3002
27420410,3002
27420450,3002
27420460,3002
27420470,3002
27420500,3404
27420510,3404
27420520,3002
27421010,3002
27422010,3002
27430400,3002
27430410,3002
27430500,3002
27430510,3002
27430580,3002
27430590,3002
27430610,3002
27440110,3004
27440120,3004
27440130,3004
27441120,3004
27442110,3004
27442120,3004
27443110,3004
27443120,3004
27443150,3004
27445110,3404
27445120,3404
27445125,3004
27445130,3004
27445150,3404
27445180,3404
27445220,3404
27445250,3404
27446100,3402
27446200,3004
27446205,3004
27446220,3004
27446225,3004
27446230,3004
27446235,3004
27446240,3004
27446245,3004
27446250,3004
27446255,3004
27446260,3004
27446300,3004
27446310,3004
27446315,3004
27446320,3004
27446330,3004
27446332,3004
27446350,3004
27446355,3004
27446360,3004
27446362,3004
27446400,3004
27446410,3004
27448020,3004
27448030,3004
27450010,3006
27450020,3006
27450030,3006
27450040,3402
27450060,3006
27450061,3006
27450062,3006
27450063,3006
27450064,3006
27450065,3006
27450066,3006
27450067,3006
27450068,3006
27450070,3006
27450080,3006
27450090,3006
27450100,3006
27450110,3006
27450120,3006
27450130,3006
27450150,3006
27450180,3006
27450190,3006
27450200,3006
27450210,3006
27450250,3006
27450310,3006
27450400,3006
27450405,3006
27450410,3404
27450420,3404
27450430,3006
27450450,3006
27450470,3404
27450510,3006
27450600,3404
27450610,3404
27450650,3006
27450660,3006
27450700,3006
27450710,3006
27450740,3404
27450750,3404
27450760,3006
27451010,3006
27451030,3006
27451060,3006
27451070,3006
27460010,3402
27460100,3006
27460490,3002
27460510,3002
27460710,3004
27460750,3002
27462000,3002
27463000,3004
27464000,3006
27500050,3708
27500100,3708
27500300,3708
27510000,3708
27510130,3708
27510140,3702
27510155,3702
27510160,3702
27510170,3702
27510171,3702
27510172,3702
27510190,3702
27510191,3702
27510195,3702
27510196,3702
27510215,3702
27510229,3702
27510231,3702
27510232,3702
27510235,3702
27510241,3702
27510242,3702
27510245,3702
27510246,3702
27510254,3702
27510255,3702
27510257,3702
27510258,3702
27510261,3702
27510262,3702
27510263,3702
27510371,3702
27510386,3702
27510387,3702
27510388,3702
27510389,3702
27510401,3702
27510405,3702
27510501,3702
27510521,3702
27510531,3702
27510551,3702
27510552,3702
27510553,3702
27510565,3702
27510573,3702
27510575,3702
27510576,3702
27510601,3702
27510605,3702
27510615,3702
27510631,3702
27510632,3702
27510635,3702
27510636,3702
27510649,3702
27510652,3702
27510655,3702
27510657,3702
27510658,3702
27510659,3702
27510661,3702
27510671,3702
27510675,3702
27510700,3708
27510705,3702
27510910,3708
27510950,3708
27511010,3708
27513010,3708
27513020,3708
27513040,3708
27513041,3708
27513050,3708
27513060,3708
27513070,3708
27515000,3708
27515010,3708
27515020,3708
27515030,3708
27515040,3708
27515050,3708
27515070,3708
27515080,3708
27516010,3708
27517000,3702
27520110,3708
27520120,3708
27520140,3706
27520150,3708
27520155,3708
27520156,3708
27520170,3706
27520250,3706
27520300,3708
27520310,3708
27520320,3708
27520340,3708
27520360,3708
27520370,3708
27520380,3706
27520390,3708
27520410,3708
27520420,3708
27520500,3708
27520510,3708
27520520,3708
27540110,3704
27540111,3704
27540120,3704
27540130,3704
27540132,3704
27540139,3704
27540145,3704
27540146,3704
27540147,3704
27540152,3704
27540153,3704
27540160,3704
27540175,3704
27540176,3704
27540185,3704
27540186,3704
27540195,3704
27540196,3704
27540205,3704
27540206,3704
27540210,3704
27540285,3704
27540290,3704
27540291,3704
27540295,3704
27540296,3704
27540300,3704
27540310,3704
27540320,3704
27540350,3704
27540360,3704
27540361,3704
27541000,3708
27541001,3708
27545100,3702
27545110,3702
27550000,3730
27550100,3730
27550110,3730
27550120,3730
27550150,3730
27550200,3730
27550300,3730
27550400,3730
27550405,3730
27550410,3730
27550415,3730
27550420,3730
27550425,3730
27550510,3730
27550720,3730
27550730,3730
27550740,3730
27550745,3730
27550755,3730
27550800,3730
27560000,3708
27560110,3708
27560120,3708
27560300,3703
27560350,3703
27560410,3708
27560500,3708
27560510,3708
27560650,3706
27560660,3706
27560670,3706
27560705,3002
27560710,3706
27560720,3708
27560910,3708
27563010,3708
27564000,3703
27564001,3703
27564002,3703
27564003,3703
27564004,3703
27564010,3703
27564020,3703
27564030,3703
27564040,3703
27564050,3703
27564060,3703
27564061,3703
27564062,3703
27564063,3703
27564064,3703
27564070,3703
27564080,3703
27564090,3703
27564100,3703
27564110,3703
27564120,3703
27564121,3703
27564122,3703
27564123,3703
27564124,3703
27564130,3703
27564140,3703
27564150,3703
27564160,3703
27564170,3703
27564180,3703
27564181,3703
27564182,3703
27564183,3703
27564184,3703
27564190,3703
27564200,3703
27564210,3703
27564220,3703
27564230,3703
27564240,3703
27564241,3703
27564242,3703
27564243,3703
27564244,3703
27564250,3703
27564260,3703
27564270,3703
27564280,3703
27564290,3703
27564300,3703
27564301,3703
27564302,3703
27564303,3703
27564304,3703
27564310,3703
27564320,3703
27564330,3703
27564340,3703
27564350,3703
27564360,3703
27564361,3703
27564362,3703
27564363,3703
27564364,3703
27564370,3703
27564380,3703
27564390,3703
27564400,3703
27564410,3703
27564418,3703
27564420,3703
27564430,3703
27564440,3703
27564441,3703
27564442,3703
27564443,3703
27564444,3703
27564450,3703
27564460,3703
27564470,3703
27564480,3703
27564490,3703
27564500,3703
27564501,3703
27564502,3703
27564503,3703
27564504,3703
27564510,3703
27564520,3703
27564530,3703
27564540,3703
27564550,3703
27564560,3703
27564570,3703
27570310,3708
27601000,9008
27610100,9008
27610110,9008
27610120,9008
27610710,9008
27610730,9008
27640050,9008
27640100,9008
27640110,9008
27640120,9008
27640810,9008
27641000,9008
27642100,9008
27642110,9008
27642120,9008
27642130,9008
27644110,9008
28101000,3002
28110000,3002
28110150,3002
28110220,3002
28110250,3002
28110270,3002
28110300,3002
28110310,3002
28110330,3002
28110350,3002
28110370,3002
28110380,3002
28110390,3002
28110510,3002
28110620,3002
28110660,3002
28113110,3002
28113140,3002
28140100,3004
28140320,3004
28140710,3004
28140720,3004
28140740,3004
28140810,3004
28141010,3004
28141201,3404
28141250,3004
28141650,3004
28143020,3004
28143040,3402
28143080,3004
28143130,3004
28143150,3004
28143170,3004
28143180,3004
28143190,3004
28143200,3404
28144100,3004
28145000,3004
28145100,3004
28145110,3004
28145210,3004
28150220,3006
28150510,3006
28153010,3006
28154010,3006
28160300,3002
28160310,3002
28310110,3802
28310150,3802
28310160,3802
28310170,3802
28310230,3802
28310320,3802
28310330,3802
28310420,3802
28311010,3802
28311020,3802
28311030,3802
28315050,3802
28315140,3802
28315150,3802
28315160,3802
28317010,3802
28320140,3802
28320160,3802
28320300,3802
28321130,3802
28331110,3802
28340110,3802
28340120,3802
28340130,3802
28340150,3802
28340179,3802
28340180,3802
28340210,3802
28340220,3802
28340310,3802
28340510,3802
28340550,3802
28340580,3802
28340590,3802
28340600,3802
28340610,3802
28340630,3802
28340640,3802
28340660,3802
28340670,3802
28340680,3802
28340690,3802
28340700,3802
28340750,3802
28340800,3802
28345010,3802
28345020,3802
28345030,3802
28345110,3802
28345120,3802
28345130,3802
28345160,3802
28350040,3802
28350050,3802
28350110,3802
28350120,3802
28350210,3802
28350220,3802
28350310,3802
28351110,3802
28351120,3802
28351160,3802
28351170,3802
28355110,3802
28355120,3802
28355130,3802
28355140,3802
28355210,3802
28355250,3802
28355260,3006
28355310,3802
28355350,3802
28355410,3802
28355420,3802
28355430,3802
28355440,3006
28355450,3802
28355460,3802
28355470,3802
28355480,3802
28360100,3802
28360210,3802
28500000,8412
28500040,8412
28501010,8412
28501110,8412
28520000,8412
28520010,8412
28520100,8404
28522000,8412
31101010,2502
31102000,2502
31103010,2502
31105005,2502
31105010,2502
31105020,2502
31105030,2502
31105040,2502
31105060,2502
31105080,2502
31105085,2502
31105090,2502
31106000,2502
31106010,2502
31106020,2502
31107000,2502
31108010,2502
31108100,2502
31108110,2502
31108120,2502
31110010,2502
31111000,2502
31111010,2502
31111020,2502
31201000,2502
31202000,2502
31203000,2502
32101000,2502
32101500,2502
32102000,2502
32103000,2502
32103015,2502
32103020,2502
32103025,2502
32103030,2502
32103035,2502
32103040,2502
32103045,2502
32103050,2502
32105180,2502
32105190,2502
32105200,3404
32105210,3404
32105220,3404
32105230,3404
32105240,3404
32105310,2502
32105330,2502
32110100,2502
32110150,2502
32129990,2502
32130000,2502
32130010,2502
32130020,2502
32130040,2502
32130060,2502
32130065,2502
32130070,2502
32130080,2502
32130100,2502
32130110,2502
32130120,2502
32130140,2502
32130160,2502
32130170,2502
32130190,2502
32130200,2502
32130210,2502
32130220,2502
32130240,2502
32130260,2502
32130265,2502
32130270,2502
32130290,2502
32130300,2502
32130310,2502
32130320,2502
32130340,2502
32130360,2502
32130365,2502
32130370,2502
32130400,2502
32130410,2502
32130420,2502
32130430,2502
32130440,2502
32130450,2502
32130460,2502
32130470,2502
32130480,2502
32130490,2502
32130500,2502
32130510,2502
32130600,2502
32130610,2502
32130620,2502
32130630,2502
32130640,2502
32130650,2502
32130660,2502
32130670,2502
32130680,2502
32130690,2502
32130700,2502
32130710,2502
32130800,2502
32130810,2502
32130820,2502
32130830,2502
32130840,2502
32130850,2502
32130860,2502
32130870,2502
32130880,2502
32130890,2502
32130900,2502
32130910,2502
32131000,2502
32131010,2502
32131020,2502
32131030,2502
32131040,2502
32131050,2502
32131060,2502
32131070,2502
32131080,2502
32131090,2502
32131100,2502
32131110,2502
32131200,2502
32131210,2502
32131220,2502
32202000,3706
32202010,3706
32202020,3706
32202025,3706
32202030,3706
32202034,3706
32202045,3706
32202050,3706
32202055,3706
32202060,3706
32202070,3706
32202075,3706
32202080,3706
32202085,3706
32202090,3706
32202110,3706
32202120,3706
32202130,3706
32202200,3706
32203010,3706
32204010,3706
32300100,3802
32301100,3802
32400055,2502
32400060,2502
32400065,2502
32400070,2502
32400075,2502
32400078,2502
32400080,2502
32400100,2502
32400200,2502
32400300,2502
32400400,2502
32400500,2502
32400600,2502
32400700,2502
32401000,5804
33001010,2502
33001050,2502
33401000,2502
33401100,2502
33401200,2502
33401300,2502
33401400,2502
33401500,2502
33401600,2502
41100990,2802
41101010,2802
41101020,2802
41101060,2802
41101070,2802
41101080,2802
41101090,2802
41101110,2802
41101120,2802
41101140,2802
41101180,2802
41101210,2802
41101990,2802
41102010,2802
41102020,2802
41102040,2802
41102080,2802
41102110,2802
41102150,2802
41102170,2802
41102210,2802
41102990,2802
41103010,2802
41103070,2802
41103990,2802
41104010,2802
41104020,2802
41104040,2802
41104080,2802
41104110,2802
41104200,2802
41104250,2802
41105990,2802
41106010,2802
41106020,2802
41106040,2802
41106080,2802
41106110,2802
41106150,2802
41106170,2802
41106510,2802
41107010,2802
41108010,2802
41201010,2802
41201020,2802
41201050,2802
41202505,2802
41202510,2802
41203030,3102
41205010,2802
41205017,2802
41205030,2802
41205040,2802
41205050,8412
41205055,8412
41205070,8412
41205075,8412
41205100,8412
41206030,2802
41208030,2802
41208100,2802
41209000,3102
41210000,3102
41221000,2802
41221020,3102
41300990,2802
41301010,2802
41301990,2802
41302010,2802
41302020,2802
41302040,2802
41302080,2802
41302110,2802
41303000,2802
41303010,2802
41304000,2802
41304970,2802
41304990,2802
41305000,2802
41305020,2802
41310900,5004
41311000,2802
41311020,3104
41311030,3102
41311040,3102
41410010,2802
41410015,5004
41420010,2806
41420020,2802
41420050,2806
41420100,8404
41420110,8404
41420200,8404
41420250,8404
41420300,8404
41420350,8404
41420380,2806
41420400,8404
41420410,8404
41420450,8406
41421010,2806
41421020,2806
41425010,2806
41440000,2806
41480020,2806
41601010,3802
41601020,3802
41601030,3802
41601040,3802
41601070,3802
41601080,3802
41601090,3802
41601110,3802
41601130,3802
41601140,3802
41601160,3802
41601180,3802
41601200,3802
41602010,3802
41602020,3802
41602030,3802
41602050,3802
41602070,3802
41602090,3802
41603010,3802
41810200,2806
41810250,2604
41810400,2806
41810600,2806
41810610,2806
41811400,2806
41811600,2806
41811800,2806
41811890,2806
41811950,3102
41812000,2806
41812400,3102
41812450,3102
41812500,3404
41812510,3404
41812600,2806
41812800,3104
41812850,3102
41901020,2806
42100050,2804
42100100,2804
42101000,2804
42101110,2804
42101120,2804
42101130,2804
42101300,2804
42101350,2804
42102000,2804
42104000,2804
42104050,2804
42104100,2804
42104105,2804
42104110,2804
42104500,2804
42105000,2804
42106000,2804
42106020,2804
42107000,2804
42109100,2804
42110000,2804
42110050,2804
42110100,2804
42110110,2804
42110120,2804
42110150,2804
42110160,2804
42110300,2804
42111000,2804
42111030,2804
42111040,2804
42111100,2804
42111110,2804
42111200,2804
42111205,2804
42111210,2804
42111500,2804
42112000,2804
42112100,2804
42112200,2804
42112210,2804
42112300,2804
42113000,2804
42114130,2804
42114140,2804
42114142,2804
42114145,2804
42116000,2804
42116100,2804
42200500,2804
42200510,2804
42200600,2804
42201000,2804
42202000,2804
42202010,2804
42202100,2804
42202130,2804
42202150,2804
42202200,2804
42203000,2804
42203100,2804
42203200,2806
42204050,8412
42204100,8412
42301010,3722
42301015,3722
42301020,3722
42301025,3722
42301115,3722
42301120,3722
42301125,3722
42302010,3722
42302015,3722
42302020,3722
42302025,3722
42302055,3722
42302060,3722
42302065,3722
42302105,3722
42302110,3722
42302115,3722
42302155,3722
42302160,3722
42302165,3722
42303100,3722
42401010,1404
42401100,1820
42402010,1404
42403010,7204
42404010,7204
42500000,2804
42500100,2804
42501000,2804
42501500,2804
42502100,2804
43101050,2804
43101100,2804
43101150,2804
43102000,2804
43102100,2804
43102300,2804
43102400,2804
43103000,2804
43103300,2804
43104000,2804
43107000,2804
43108010,2804
44201000,5704
51000100,4202
51000110,4202
51000180,4202
51000190,4202
51000200,4204
51000300,4204
51000400,4204
51101000,4202
51101010,4202
51101050,4202
51101060,4202
51102010,4202
51102020,4202
51105010,4202
51105040,4202
51106010,4202
51106020,4202
51106200,4202
51106210,4202
51106300,4202
51106310,4202
51107010,4202
51107040,4202
51108010,4202
51108100,4202
51109010,4202
51109040,4202
51109100,4202
51109110,4202
51109150,4202
51109200,4202
51111010,4202
51111040,4202
51113010,4202
51113100,4202
51115010,4202
51115020,4202
51119010,4202
51119040,4202
51121015,4202
51121025,4202
51121035,4202
51121045,4202
51121055,4202
51121065,4202
51121075,4202
51121110,4202
51121120,4202
51122000,4202
51122010,4202
51122100,4202
51122110,4202
51122300,4202
51122310,4202
51123010,4202
51123020,4202
51127010,4202
51127020,4202
51129010,4202
51129020,4202
51130510,4202
51130520,4202
51133010,4202
51133020,4202
51134000,4202
51134010,4202
51135000,4202
51135010,4202
51136000,3708
51140100,4202
51150000,4204
51153000,4204
51154010,4204
51154100,4204
51154510,4204
51154550,4204
51154600,4204
51155000,4204
51156500,4204
51157000,4204
51158100,4204
51159000,4204
51160000,5506
51160100,5506
51160110,5506
51161000,5506
51161020,5506
51161030,5506
51161050,5506
51161250,5506
51161270,5506
51161280,5506
51165000,5506
51166000,5506
51166100,5506
51166200,5506
51166500,5506
51167000,5506
51168000,5506
51180010,4206
51180030,4206
51180080,4206
51182010,3208
51182020,3208
51183990,4204
51184000,5202
51184100,5202
51184200,4204
